level,age,gender,marital_status,faculty,department,skill,prep_before,prep_after,quality_before,quality_after,confidence_before,confidence_after,cgpa_before,cgpa_after,employment,quit_job,cgpa_change
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9873755314320927,3.129671832717198,Yes,Yes,-0.8577036987148947
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.993898129273258,3.8414185077784997,Yes,No,-0.15247962149475836
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.028994286259261,3.4235868469186084,Yes,No,-0.6054074393406523
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9654411104702363,3.7055444028275826,No,No,-0.2598967076426537
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9486064326828325,3.190274927328664,No,No,-0.7583315053541684
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9724803021982087,3.571752126927943,Yes,No,-0.40072817527026583
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.0199137257557,3.853138110683985,No,No,-0.1667756150717148
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.008512618487488,3.3874250203876,No,No,-0.6210875980998884
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9977577154935484,4.014203197933406,Yes,No,0.01644548243985744
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9995098106932163,3.803230653131117,No,No,-0.19627915756209946
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9694217462172734,3.5675818306174136,No,No,-0.40183991559985976
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.999406598573968,3.7486641644214527,Yes,Yes,-0.2507424341525155
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9799486070707006,3.6114200441935056,Yes,No,-0.36852856287719504
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.029332009131601,3.507100529632999,Yes,No,-0.5222314794986023
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9995356809711935,3.712123019346202,No,No,-0.28741266162499146
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.021075794707102,3.7190407455144676,No,No,-0.302035049192634
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.014712916758572,3.7915350615409467,Yes,No,-0.2231778552176249
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.996581863191809,4.046950391026568,No,No,0.0503685278347592
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9870726524167313,3.9077631550759624,No,No,-0.07930949734076886
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9816499335251394,4.000943918748801,Yes,No,0.019293985223661547
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.018399456791497,3.9877458915962527,No,No,-0.03065356519524398
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.019492726812897,3.8469621854871123,No,No,-0.17253054132578427
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9704587433801057,3.8633089353982033,Yes,Yes,-0.10714980798190243
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9891607463379106,4.421969982621692,Yes,No,0.43280923628378165
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.008450575164589,3.812044780688051,Yes,No,-0.19640579447653783
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.001556692163998,4.037341500129152,No,No,0.03578480796515393
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.029353443314661,3.9842319485384508,No,No,-0.04512149477621019
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.005003365570902,3.504670240870315,Yes,No,-0.5003331247005867
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.041152386609011,4.117173137247007,No,No,0.07602075063799596
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.979392697789161,3.656440686202405,No,No,-0.3229520115867559
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.016319923568841,3.7417950850534862,Yes,No,-0.2745248385153549
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.990686035580691,3.6898416390444337,No,No,-0.3008443965362573
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9716836695585878,3.6028378889448045,No,No,-0.36884578061378326
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.908443795351728,3.8561765468684346,Yes,Yes,-0.05226724848329356
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.989398014350115,3.908246621056836,Yes,No,-0.08115139329327903
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.999904458295714,3.6280891328652913,Yes,No,-0.37181532543042284
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.011617050422414,3.6534286674408443,No,No,-0.35818838298156974
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.034419560742058,3.7689965494732474,No,No,-0.2654230112688105
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.009091377406218,3.441526692983683,Yes,No,-0.567564684422535
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9895954405565806,3.816429365110003,No,No,-0.17316607544657758
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.970028680788081,3.720046247348656,No,No,-0.24998243343942494
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9835372421907036,3.6251363635340432,Yes,No,-0.35840087865666037
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.007807284939463,4.219787635529507,No,No,0.2119803505900446
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9465902232388252,4.167395075811035,No,No,0.2208048525722095
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9582875919603273,4.216557561262813,Yes,Yes,0.2582699693024857
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9952643219569675,3.762748856562236,Yes,No,-0.23251546539473145
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.041773339823331,4.1439538384634025,Yes,No,0.10218049864007117
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.001555414258421,3.7687050933270494,No,No,-0.2328503209313717
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.022115338157784,4.075210242122383,No,No,0.05309490396459893
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9895268132742996,3.9707268983896595,Yes,No,-0.018799914884640057
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9631662293372,3.751221185687584,No,No,-0.21194504364961597
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9808652627818244,4.024891641635935,No,No,0.044026378854110426
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.014500828947715,3.705389137775701,Yes,No,-0.309111691172014
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.981261420196177,3.721833462608829,No,No,-0.2594279575873477
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9978704638970464,3.8165560221397006,No,No,-0.1813144417573458
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.005061803429083,3.7557762703110793,Yes,Yes,-0.2492855331180035
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.058660413700193,3.5819686243644218,Yes,No,-0.47669178933577117
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.041056737553435,4.160358612816901,Yes,No,0.11930187526346536
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9417475276035643,3.637395033467303,No,No,-0.3043524941362614
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9582265065413536,3.6379092574784626,No,No,-0.32031724906289094
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.020409410875356,3.9985247324492064,Yes,No,-0.021884678426149495
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9955112018290713,3.7241140567751208,No,No,-0.2713971450539505
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.012562656378936,3.4681877222656707,No,No,-0.5443749341132653
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.01846168819194,3.822438488810761,Yes,No,-0.19602319938117896
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.032757338514136,3.6945802151017633,No,No,-0.3381771234123727
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.928531560275302,4.12018196807445,No,No,0.19165040779914744
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9655463144402257,3.7310908597793038,Yes,Yes,-0.23445545466092188
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9270560742283673,3.9754240641672998,Yes,No,0.04836798993893243
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.042200217325188,4.0136748803302265,Yes,No,-0.028525336994961847
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.999466508477673,4.379461560424492,No,No,0.37999505194681893
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.984619105987153,3.874705788220286,No,No,-0.10991331776686719
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.997988061356737,3.729220822234788,Yes,No,-0.2687672391219489
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.022625077171086,4.32035035052868,No,No,0.29772527335759413
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.0032958065561015,3.324269081329495,No,No,-0.6790267252266067
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9500664686548372,4.055671469414246,Yes,No,0.10560500075940915
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.013726100108887,4.015417978331225,No,No,0.0016918782223385165
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.033721601013909,3.975161212535855,No,No,-0.05856038847805367
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.984821922788987,3.8913343952253556,Yes,Yes,-0.09348752756363155
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.005416961697031,3.8283032872477705,Yes,No,-0.1771136744492603
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.966643036460575,3.64457136564528,Yes,No,-0.3220716708152951
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.048946216544993,4.191401236782724,No,No,0.1424550202377306
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.962310492192591,3.297260406748939,No,No,-0.6650500854436521
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.983774678941301,3.8739395880168637,Yes,No,-0.10983509092443722
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.000256340433443,3.8664063584659796,No,No,-0.133849981967463
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.003560066180808,3.2343804137073406,No,No,-0.7691796524734671
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.011385462997234,3.7390799519959153,Yes,No,-0.27230551100131883
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9592812796833936,3.9273691968029154,No,No,-0.0319120828804782
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.011621610536242,3.7604007009869758,No,No,-0.2512209095492661
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9767810504620384,3.7835160434103234,Yes,Yes,-0.193265007051715
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9962010164014856,3.4172247401793054,Yes,No,-0.5789762762221802
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.007610208391467,3.8191345106724053,Yes,No,-0.18847569771906203
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9731046265694383,3.9754030144325574,No,No,0.002298387863119089
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.910611623274896,3.66010668125479,No,No,-0.25050494202010576
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.041722269978271,3.7385616437662295,Yes,No,-0.30316062621204143
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.991697271180979,3.7364376670445796,No,No,-0.25525960413639925
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.97221422299113,3.918044546145208,No,No,-0.05416967684592233
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.040581462862994,4.16454998330618,Yes,No,0.12396852044318596
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.040804750339908,4.114197567214624,No,No,0.07339281687471555
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.002713535283463,4.059707646012962,No,No,0.05699411072949889
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.044938921946828,4.075509533964052,Yes,Yes,0.030570612017223553
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.010925368302288,4.100157907790178,Yes,No,0.08923253948789078
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.983810149470304,3.9675309009124353,Yes,No,-0.016279248557868886
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.984759849579697,3.797152706182674,No,No,-0.187607143397023
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.029364957977494,3.9114872275897254,No,No,-0.1178777303877685
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.997739470556418,3.849575320617082,Yes,No,-0.14816414993933602
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9722535520282665,4.206014927878616,No,No,0.23376137585034984
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.004941184138393,3.908405576495023,No,No,-0.0965356076433701
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.01395418415744,3.824051217794808,Yes,No,-0.1899029663626326
